,year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
83,2020,12,B6,JetBlue Airways,SEA,"Seattle, WA: Seattle/Tacoma International",37.0,7.0,3.44,0.48,3.08,0.0,0.0,1.0,0.0,521.0,263.0,64.0,194.0,0.0,0.0
84,2020,12,B6,JetBlue Airways,SFO,"San Francisco, CA: San Francisco International",167.0,25.0,10.36,1.98,10.81,0.0,1.85,1.0,0.0,2197.0,1221.0,410.0,387.0,0.0,179.0
85,2020,12,B6,JetBlue Airways,SLC,"Salt Lake City, UT: Salt Lake City International",84.0,18.0,5.22,0.32,7.24,0.0,5.22,0.0,0.0,833.0,393.0,9.0,226.0,0.0,205.0
86,2020,12,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",12420.0,1286.0,414.32,15.49,650.12,7.0,199.07,74.0,6.0,72853.0,38827.0,2024.0,20028.0,364.0,11610.0
87,2020,12,DL,Delta Air Lines Inc.,BOS,"Boston, MA: Logan International",763.0,124.0,39.86,5.05,54.78,0.0,24.3,21.0,1.0,6274.0,2431.0,340.0,1975.0,0.0,1528.0
88,2020,12,DL,Delta Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",287.0,32.0,11.87,1.0,17.07,0.0,2.06,4.0,0.0,1101.0,597.0,53.0,366.0,0.0,85.0
89,2020,12,DL,Delta Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",280.0,35.0,16.1,0.0,14.65,1.0,3.25,0.0,1.0,1429.0,819.0,0.0,445.0,42.0,123.0
90,2020,12,DL,Delta Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",418.0,52.0,20.92,1.0,19.13,0.0,10.95,4.0,0.0,2376.0,1171.0,41.0,535.0,0.0,629.0
91,2020,12,DL,Delta Air Lines Inc.,DEN,"Denver, CO: Denver International",755.0,128.0,38.81,3.09,76.78,0.0,9.31,8.0,2.0,6716.0,3354.0,299.0,2449.0,0.0,614.0
92,2020,12,DL,Delta Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",540.0,150.0,45.0,0.28,89.12,0.0,15.6,6.0,5.0,7176.0,3312.0,23.0,2751.0,0.0,1090.0
93,2020,12,DL,Delta Air Lines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",2941.0,408.0,109.16,1.93,217.89,0.0,79.03,28.0,3.0,20813.0,9911.0,77.0,6134.0,0.0,4691.0
94,2020,12,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",294.0,25.0,11.65,1.2,10.19,0.0,1.96,4.0,0.0,883.0,442.0,83.0,266.0,0.0,92.0
95,2020,12,DL,Delta Air Lines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",912.0,163.0,49.52,3.67,92.14,0.0,17.68,17.0,0.0,8002.0,3358.0,505.0,3233.0,0.0,906.0
96,2020,12,DL,Delta Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",275.0,46.0,19.44,0.0,26.33,0.0,0.23,2.0,1.0,2176.0,1409.0,0.0,697.0,0.0,70.0
97,2020,12,DL,Delta Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",1391.0,234.0,76.06,5.53,107.2,0.72,44.49,45.0,1.0,14938.0,7124.0,493.0,3447.0,36.0,3838.0
