id,year,month,carrier,carrier_name,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,id-2,country_code,iata,airport,latitude,longitude
482,2019,12,9E,Endeavor Air Inc.,"New York, NY: LaGuardia",2335,631,77.9,15.83,322.91,0,214.36,61,12,57255,11997,1602,24795,0,18861,23,US,LGA,LaGuardia Airport,40.775,-73.875
483,2019,12,9E,Endeavor Air Inc.,"Orlando, FL: Orlando International",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,US,MCO,Orlando International Airport,28.4294,-81.309
484,2019,12,9E,Endeavor Air Inc.,"Minneapolis, MN: Minneapolis-St Paul International",1181,142,31.46,5.35,27.36,0,77.83,5,2,12174,3249,2041,1110,0,5774,5,US,MSP,Minneapolis-Saint Paul International Airport (Wold-Chamberlain Field),44.882,-93.2218
485,2019,12,9E,Endeavor Air Inc.,"Chicago, IL: Chicago O'Hare International",167,30,9.04,1.31,10.35,0,9.3,0,0,1402,291,85,540,0,486,18,US,ORD,Chicago O'Hare International Airport,41.9786,-87.9047
486,2019,12,9E,Endeavor Air Inc.,"Philadelphia, PA: Philadelphia International",135,40,7.83,0,20.95,0,11.22,1,0,3548,1473,0,1411,0,664,11,US,PHL,Philadelphia International Airport,39.8719,-75.2411
487,2019,12,AA,American Airlines Inc.,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1040,166,63.63,3.38,31.99,0,67,1,2,9613,3959,245,1096,0,4313,1,US,ATL,Hartsfield-Jackson Atlanta International Airport,33.6367,-84.4281
488,2019,12,AA,American Airlines Inc.,"Boston, MA: Logan International",1956,533,90.93,15.68,256.1,0.03,170.26,39,1,38284,6200,1654,16788,4,13638,13,US,BOS,Logan International Airport,42.3643,-71.0052
489,2019,12,AA,American Airlines Inc.,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",444,84,26.37,2.47,25.11,0.23,29.82,0,0,3841,1023,96,636,27,2059,19,US,BWI,Baltimore/Washington International Airport,39.1753,-76.6683
490,2019,12,AA,American Airlines Inc.,"Charlotte, NC: Charlotte Douglas International",8423,1187,351.63,31.74,355.92,2.93,444.78,16,4,82684,32486,3316,11113,89,35680,10,US,CLT,Charlotte Douglas International Airport,35.214,-80.9431
491,2019,12,AA,American Airlines Inc.,"Washington, DC: Ronald Reagan Washington National",2210,404,115.83,9.24,133.01,1.05,144.87,19,6,24715,8221,488,4812,61,11133,24,US,DCA,Ronald Reagan Washington National Airport,38.8522,-77.0378
492,2019,12,AA,American Airlines Inc.,"Denver, CO: Denver International",862,183,69.37,1.04,55.19,0.81,56.58,1,0,10876,4552,67,2289,63,3905,9,US,DEN,Denver International Airport,39.8617,-104.673
493,2019,12,AA,American Airlines Inc.,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",12549,2090,550.92,46.6,707.34,3.84,781.29,18,21,129297,44343,3697,24897,135,56225,8,US,DFW,Dallas/Fort Worth International Airport,32.8968,-97.038
494,2019,12,AA,American Airlines Inc.,"Detroit, MI: Detroit Metro Wayne County",412,54,20.29,0.6,13.67,0,19.43,0,0,3314,1250,48,349,0,1667,20,US,DTW,Detroit Metro Wayne County Airport,42.2125,-83.3533
495,2019,12,AA,American Airlines Inc.,"Newark, NJ: Newark Liberty International",685,252,51.75,3.75,151.3,0.05,45.15,1,1,18678,2824,173,11129,1,4551,21,US,EWR,Newark Liberty International Airport,40.6925,-74.1686
496,2019,12,AA,American Airlines Inc.,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",636,137,45.93,2.05,55.39,0.17,33.46,0,3,6168,1787,91,2151,7,2132,2,US,FLL,Fort Lauderdale-Hollywood International Airport,26.0726,-80.1527
497,2019,12,AA,American Airlines Inc.,"Houston, TX: George Bush Intercontinental/Houston",667,115,50.17,1.31,24.82,0.95,37.74,1,0,5308,2246,58,759,20,2225,14,US,IAH,George Bush Intercontinental Airport,29.9844,-95.3414
498,2019,12,AA,American Airlines Inc.,"New York, NY: John F. Kennedy International",1262,235,73.44,0.99,94.29,0.94,65.33,4,1,14807,5833,34,4354,16,4570,22,US,JFK,John F. Kennedy International Airport,40.6397,-73.7789
499,2019,12,AA,American Airlines Inc.,"Las Vegas, NV: McCarran International",1211,247,81.67,3.68,80.33,2.85,78.48,0,0,14108,4824,177,4155,148,4804,7,US,LAS,Harry Reid International Airport,36.0801,-115.152
500,2019,12,AA,American Airlines Inc.,"Los Angeles, CA: Los Angeles International",3872,891,243.4,15.52,396.43,2.49,233.16,6,8,54396,19349,1418,13328,167,20134,6,US,LAX,Los Angeles International Airport,33.9425,-118.408
501,2019,12,AA,American Airlines Inc.,"New York, NY: LaGuardia",1953,507,83.29,8.79,250.56,0,164.36,23,11,33027,4608,579,14798,0,13042,23,US,LGA,LaGuardia Airport,40.775,-73.875
502,2019,12,AA,American Airlines Inc.,"Orlando, FL: Orlando International",1593,282,105.19,3.36,87.76,0.81,84.88,0,2,14103,5858,175,2897,13,5160,4,US,MCO,Orlando International Airport,28.4294,-81.309
503,2019,12,AA,American Airlines Inc.,"Miami, FL: Miami International",4479,780,274.24,19.06,228.13,6.18,252.38,2,11,50574,21065,947,7669,226,20667,3,US,MIA,Miami International Airport,25.7932,-80.2906
504,2019,12,AA,American Airlines Inc.,"Minneapolis, MN: Minneapolis-St Paul International",530,84,37.69,0.92,19.78,0,25.6,0,0,4901,2622,41,819,0,1419,5,US,MSP,Minneapolis-Saint Paul International Airport (Wold-Chamberlain Field),44.882,-93.2218
505,2019,12,AA,American Airlines Inc.,"Chicago, IL: Chicago O'Hare International",5349,878,229.62,11.55,319.51,1.15,316.18,9,2,56518,21450,728,10911,26,23403,18,US,ORD,Chicago O'Hare International Airport,41.9786,-87.9047
506,2019,12,AA,American Airlines Inc.,"Philadelphia, PA: Philadelphia International",3649,781,186.3,20.26,311.49,0.77,262.17,7,2,56668,18359,1677,15153,20,21459,11,US,PHL,Philadelphia International Airport,39.8719,-75.2411
507,2019,12,AA,American Airlines Inc.,"Phoenix, AZ: Phoenix Sky Harbor International",5226,907,274.22,18.15,297.62,3.92,313.09,11,4,61822,27203,1430,9371,128,23690,12,US,PHX,Phoenix Sky Harbor International Airport,33.4343,-112.012
508,2019,12,AA,American Airlines Inc.,"San Diego, CA: San Diego International",769,138,50.07,4.87,52.24,1.23,29.59,0,5,6040,2504,197,1607,44,1688,15,US,SAN,San Diego International Airport,32.7336,-117.19
509,2019,12,AA,American Airlines Inc.,"Seattle, WA: Seattle/Tacoma International",574,108,43.93,1.52,28.07,0.62,33.86,0,1,5313,2390,38,792,48,2045,16,US,SEA,Seattle-Tacoma International Airport,47.449,-122.309
510,2019,12,AA,American Airlines Inc.,"San Francisco, CA: San Francisco International",1149,409,73.19,3.92,264.31,0,67.59,7,10,28922,3890,423,19714,0,4895,17,US,SFO,San Francisco International Airport,37.619,-122.375
511,2019,12,AA,American Airlines Inc.,"Salt Lake City, UT: Salt Lake City International",383,72,32.61,1.93,18.52,0,18.94,0,1,3146,1685,42,512,0,907,0,US,SLC,Salt Lake City International Airport,40.7884,-111.978
512,2019,12,AS,Alaska Airlines Inc.,"Atlanta, GA: Hartsfield-Jackson Atlanta International",62,6,3,0,0,0,3,0,0,359,238,0,0,0,121,1,US,ATL,Hartsfield-Jackson Atlanta International Airport,33.6367,-84.4281
513,2019,12,AS,Alaska Airlines Inc.,"Boston, MA: Logan International",215,69,11.96,2.28,47.07,0,7.69,1,0,3925,598,90,2963,0,274,13,US,BOS,Logan International Airport,42.3643,-71.0052
514,2019,12,AS,Alaska Airlines Inc.,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",60,18,6.07,0,6.91,0,5.02,0,0,704,316,0,162,0,226,19,US,BWI,Baltimore/Washington International Airport,39.1753,-76.6683
515,2019,12,AS,Alaska Airlines Inc.,"Washington, DC: Ronald Reagan Washington National",155,46,22.32,0,21.73,0,1.96,1,0,2216,1360,0,589,0,267,24,US,DCA,Ronald Reagan Washington National Airport,38.8522,-77.0378
516,2019,12,AS,Alaska Airlines Inc.,"Denver, CO: Denver International",164,52,19.83,0.08,19.25,0,12.84,2,0,2619,1105,2,803,0,709,9,US,DEN,Denver International Airport,39.8617,-104.673
517,2019,12,AS,Alaska Airlines Inc.,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",122,22,8.02,0,7.29,0,6.69,2,0,1161,317,0,283,0,561,8,US,DFW,Dallas/Fort Worth International Airport,32.8968,-97.038
518,2019,12,AS,Alaska Airlines Inc.,"Detroit, MI: Detroit Metro Wayne County",31,6,3.62,0,2.38,0,0,0,0,538,363,0,175,0,0,20,US,DTW,Detroit Metro Wayne County Airport,42.2125,-83.3533
519,2019,12,AS,Alaska Airlines Inc.,"Newark, NJ: Newark Liberty International",338,111,18.84,2.79,77.56,0,11.81,1,1,8114,1345,396,5786,0,587,21,US,EWR,Newark Liberty International Airport,40.6925,-74.1686
520,2019,12,AS,Alaska Airlines Inc.,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",152,44,13.59,0,20.56,0,9.85,0,3,2334,787,0,869,0,678,2,US,FLL,Fort Lauderdale-Hollywood International Airport,26.0726,-80.1527
521,2019,12,AS,Alaska Airlines Inc.,"Houston, TX: George Bush Intercontinental/Houston",62,12,4.31,0,4.14,0,3.55,0,0,373,125,0,143,0,105,14,US,IAH,George Bush Intercontinental Airport,29.9844,-95.3414
522,2019,12,AS,Alaska Airlines Inc.,"New York, NY: John F. Kennedy International",427,114,32.23,1.36,50.57,0.82,29.02,2,1,6721,2156,114,2333,14,2104,22,US,JFK,John F. Kennedy International Airport,40.6397,-73.7789
523,2019,12,AS,Alaska Airlines Inc.,"Las Vegas, NV: McCarran International",657,188,48.87,0.69,69.56,1,67.88,7,0,11296,3236,61,3680,107,4212,7,US,LAS,Harry Reid International Airport,36.0801,-115.152
524,2019,12,AS,Alaska Airlines Inc.,"Los Angeles, CA: Los Angeles International",1588,420,96.83,6.47,178.1,1.73,136.87,22,4,24575,7024,350,7439,32,9730,6,US,LAX,Los Angeles International Airport,33.9425,-118.408
525,2019,12,AS,Alaska Airlines Inc.,"Orlando, FL: Orlando International",146,29,5.91,0,19.41,0,3.68,0,0,1668,449,0,1023,0,196,4,US,MCO,Orlando International Airport,28.4294,-81.309
526,2019,12,AS,Alaska Airlines Inc.,"Minneapolis, MN: Minneapolis-St Paul International",91,21,7.76,0,5.8,0,7.43,0,0,1060,344,0,335,0,381,5,US,MSP,Minneapolis-Saint Paul International Airport (Wold-Chamberlain Field),44.882,-93.2218
527,2019,12,AS,Alaska Airlines Inc.,"Chicago, IL: Chicago O'Hare International",273,81,28.39,0,27.08,0,25.53,2,0,4401,1885,0,890,0,1626,18,US,ORD,Chicago O'Hare International Airport,41.9786,-87.9047
528,2019,12,AS,Alaska Airlines Inc.,"Philadelphia, PA: Philadelphia International",62,13,4.85,0,6.59,0,1.56,0,0,523,229,0,253,0,41,11,US,PHL,Philadelphia International Airport,39.8719,-75.2411
529,2019,12,AS,Alaska Airlines Inc.,"Phoenix, AZ: Phoenix Sky Harbor International",260,73,24.03,0,21.63,0.92,26.43,1,0,3903,1454,0,790,135,1524,12,US,PHX,Phoenix Sky Harbor International Airport,33.4343,-112.012
530,2019,12,AS,Alaska Airlines Inc.,"San Diego, CA: San Diego International",747,193,41.48,0.32,80.63,0.59,69.98,9,3,9449,2206,15,2940,23,4265,15,US,SAN,San Diego International Airport,32.7336,-117.19
531,2019,12,AS,Alaska Airlines Inc.,"Seattle, WA: Seattle/Tacoma International",5754,1451,272.69,17.24,637.24,4.32,519.51,53,4,79347,16760,1290,24126,105,37066,16,US,SEA,Seattle-Tacoma International Airport,47.449,-122.309
532,2019,12,AS,Alaska Airlines Inc.,"San Francisco, CA: San Francisco International",1808,601,89.23,3.58,337,1,170.18,38,0,40938,6387,402,21088,22,13039,17,US,SFO,San Francisco International Airport,37.619,-122.375
533,2019,12,AS,Alaska Airlines Inc.,"Salt Lake City, UT: Salt Lake City International",60,15,5.24,0,1.18,0,8.59,1,0,779,404,0,32,0,343,0,US,SLC,Salt Lake City International Airport,40.7884,-111.978
534,2019,12,B6,JetBlue Airways,"Atlanta, GA: Hartsfield-Jackson Atlanta International",278,96,45.28,0.24,22.16,0,28.31,3,1,7977,3467,13,1327,0,3170,1,US,ATL,Hartsfield-Jackson Atlanta International Airport,33.6367,-84.4281
535,2019,12,B6,JetBlue Airways,"Boston, MA: Logan International",4494,1472,328.55,9.32,497.19,1.15,635.79,76,8,160383,37593,2093,45481,37,75179,13,US,BOS,Logan International Airport,42.3643,-71.0052
536,2019,12,B6,JetBlue Airways,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",111,38,21.61,0,6.35,0,10.04,4,0,3721,1598,0,570,0,1553,19,US,BWI,Baltimore/Washington International Airport,39.1753,-76.6683
537,2019,12,B6,JetBlue Airways,"Charlotte, NC: Charlotte Douglas International",116,37,15.53,0.25,9.46,0,11.77,2,0,3825,1062,52,617,0,2094,10,US,CLT,Charlotte Douglas International Airport,35.214,-80.9431
538,2019,12,B6,JetBlue Airways,"Washington, DC: Ronald Reagan Washington National",825,256,95.14,2.95,83.73,0,74.18,6,1,24033,8697,385,5082,0,9869,24,US,DCA,Ronald Reagan Washington National Airport,38.8522,-77.0378
539,2019,12,B6,JetBlue Airways,"Denver, CO: Denver International",84,27,9.89,0.66,9.77,0,6.68,0,0,2008,730,156,523,0,599,9,US,DEN,Denver International Airport,39.8617,-104.673
540,2019,12,B6,JetBlue Airways,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",45,16,6.14,0,6.95,0,2.91,0,0,1193,400,0,472,0,321,8,US,DFW,Dallas/Fort Worth International Airport,32.8968,-97.038
541,2019,12,B6,JetBlue Airways,"Detroit, MI: Detroit Metro Wayne County",98,28,11.79,0,7.04,0.12,9.05,1,0,2637,790,0,563,16,1268,20,US,DTW,Detroit Metro Wayne County Airport,42.2125,-83.3533
542,2019,12,B6,JetBlue Airways,"Newark, NJ: Newark Liberty International",877,391,76.33,3.21,210.43,0,101.03,14,3,37560,7187,498,18467,0,11408,21,US,EWR,Newark Liberty International Airport,40.6925,-74.1686
543,2019,12,B6,JetBlue Airways,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",2236,779,281.06,11.52,176.96,0.61,308.85,5,11,64828,23083,2222,8645,19,30859,2,US,FLL,Fort Lauderdale-Hollywood International Airport,26.0726,-80.1527
544,2019,12,B6,JetBlue Airways,"Houston, TX: George Bush Intercontinental/Houston",62,22,8.79,0.73,5.69,0,6.79,0,0,1765,879,116,349,0,421,14,US,IAH,George Bush Intercontinental Airport,29.9844,-95.3414
545,2019,12,B6,JetBlue Airways,"New York, NY: John F. Kennedy International",3462,1048,340.45,6.8,266.95,1.54,432.26,9,5,89508,29667,1270,15017,35,43519,22,US,JFK,John F. Kennedy International Airport,40.6397,-73.7789
546,2019,12,B6,JetBlue Airways,"Las Vegas, NV: McCarran International",337,103,38.87,1.8,29.75,0,32.58,0,0,8351,3030,208,2065,0,3048,7,US,LAS,Harry Reid International Airport,36.0801,-115.152
547,2019,12,B6,JetBlue Airways,"Los Angeles, CA: Los Angeles International",617,225,64.36,2.01,132.5,0.52,25.61,0,0,13739,5501,85,4776,16,3361,6,US,LAX,Los Angeles International Airport,33.9425,-118.408
548,2019,12,B6,JetBlue Airways,"New York, NY: LaGuardia",470,162,41.22,1.69,67.11,0.56,51.42,7,1,17810,4113,251,5942,14,7490,23,US,LGA,LaGuardia Airport,40.775,-73.875
549,2019,12,B6,JetBlue Airways,"Orlando, FL: Orlando International",1800,536,182.17,4.05,132.9,1.48,215.41,5,3,44114,14790,537,6494,49,22244,4,US,MCO,Orlando International Airport,28.4294,-81.309
550,2019,12,B6,JetBlue Airways,"Minneapolis, MN: Minneapolis-St Paul International",77,24,4.27,0,7.85,1,10.87,1,0,1843,274,0,406,22,1141,5,US,MSP,Minneapolis-Saint Paul International Airport (Wold-Chamberlain Field),44.882,-93.2218
551,2019,12,B6,JetBlue Airways,"Chicago, IL: Chicago O'Hare International",189,71,27.39,1.77,20.76,0,21.09,2,1,6587,2360,516,1017,0,2694,18,US,ORD,Chicago O'Hare International Airport,41.9786,-87.9047
552,2019,12,B6,JetBlue Airways,"Philadelphia, PA: Philadelphia International",276,88,30.5,0.78,35.8,0,20.92,9,2,9403,2791,213,3094,0,3305,11,US,PHL,Philadelphia International Airport,39.8719,-75.2411
553,2019,12,B6,JetBlue Airways,"Phoenix, AZ: Phoenix Sky Harbor International",93,29,16.42,0.69,6.76,0,5.13,0,0,2010,999,18,335,0,658,12,US,PHX,Phoenix Sky Harbor International Airport,33.4343,-112.012
554,2019,12,B6,JetBlue Airways,"San Diego, CA: San Diego International",172,45,16.72,0,22.58,0,5.7,0,1,2481,1093,0,732,0,656,15,US,SAN,San Diego International Airport,32.7336,-117.19
555,2019,12,B6,JetBlue Airways,"Seattle, WA: Seattle/Tacoma International",166,51,19.42,0.19,19.79,0,11.6,0,0,4077,1538,40,732,0,1767,16,US,SEA,Seattle-Tacoma International Airport,47.449,-122.309
556,2019,12,B6,JetBlue Airways,"San Francisco, CA: San Francisco International",426,135,21.96,1.89,94.35,0,16.8,1,1,13391,3076,518,7803,0,1994,17,US,SFO,San Francisco International Airport,37.619,-122.375
557,2019,12,B6,JetBlue Airways,"Salt Lake City, UT: Salt Lake City International",235,71,39.22,0.99,19.77,0,11.02,0,1,5576,3368,339,997,0,872,0,US,SLC,Salt Lake City International Airport,40.7884,-111.978
558,2019,12,DL,Delta Air Lines Inc.,"Atlanta, GA: Hartsfield-Jackson Atlanta International",19713,2289,685.74,89.42,758.43,1.82,753.59,4,11,131775,55006,7998,26097,86,42588,1,US,ATL,Hartsfield-Jackson Atlanta International Airport,33.6367,-84.4281
559,2019,12,DL,Delta Air Lines Inc.,"Boston, MA: Logan International",1549,422,72.21,12.94,239.05,0,97.8,11,0,34212,4215,1130,20793,0,8074,13,US,BOS,Logan International Airport,42.3643,-71.0052
560,2019,12,DL,Delta Air Lines Inc.,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",550,63,19.61,1.56,23.3,0,18.52,0,0,2139,681,59,710,0,689,19,US,BWI,Baltimore/Washington International Airport,39.1753,-76.6683
561,2019,12,DL,Delta Air Lines Inc.,"Charlotte, NC: Charlotte Douglas International",608,84,29.62,2.11,35.12,0,17.15,0,0,4622,2456,133,1132,0,901,10,US,CLT,Charlotte Douglas International Airport,35.214,-80.9431
562,2019,12,DL,Delta Air Lines Inc.,"Washington, DC: Ronald Reagan Washington National",805,132,43.28,3.74,53.03,0,31.95,0,0,6111,2585,245,1833,0,1448,24,US,DCA,Ronald Reagan Washington National Airport,38.8522,-77.0378
563,2019,12,DL,Delta Air Lines Inc.,"Denver, CO: Denver International",1016,172,60.72,5.15,67.35,0,38.78,0,0,9757,3386,768,2721,0,2882,9,US,DEN,Denver International Airport,39.8617,-104.673
564,2019,12,DL,Delta Air Lines Inc.,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",917,172,60.58,2.19,62.72,0,46.51,0,3,9677,4201,89,2455,0,2932,8,US,DFW,Dallas/Fort Worth International Airport,32.8968,-97.038
565,2019,12,DL,Delta Air Lines Inc.,"Detroit, MI: Detroit Metro Wayne County",4940,621,182.89,24.66,192.51,0,220.94,2,4,36279,12571,2745,6458,0,14505,20,US,DTW,Detroit Metro Wayne County Airport,42.2125,-83.3533
566,2019,12,DL,Delta Air Lines Inc.,"Newark, NJ: Newark Liberty International",444,153,20.08,1.01,121.85,0,10.06,0,0,11031,1344,39,9206,0,442,21,US,EWR,Newark Liberty International Airport,40.6925,-74.1686
567,2019,12,DL,Delta Air Lines Inc.,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1020,200,59.18,11.14,92.53,0,37.15,0,2,12946,4786,720,5229,0,2211,2,US,FLL,Fort Lauderdale-Hollywood International Airport,26.0726,-80.1527
568,2019,12,DL,Delta Air Lines Inc.,"Houston, TX: George Bush Intercontinental/Houston",544,112,37.15,5.92,34.14,0.6,34.19,0,2,5466,2011,334,1187,71,1863,14,US,IAH,George Bush Intercontinental Airport,29.9844,-95.3414
569,2019,12,DL,Delta Air Lines Inc.,"New York, NY: John F. Kennedy International",2786,529,140.26,10.2,217.27,0,161.27,5,9,35898,12077,1953,9307,0,12561,22,US,JFK,John F. Kennedy International Airport,40.6397,-73.7789
570,2019,12,DL,Delta Air Lines Inc.,"Las Vegas, NV: McCarran International",1116,179,55.9,7.89,78.39,0,36.81,0,0,9727,3770,525,3551,0,1881,7,US,LAS,Harry Reid International Airport,36.0801,-115.152
571,2019,12,DL,Delta Air Lines Inc.,"Los Angeles, CA: Los Angeles International",2973,681,162.28,20.35,336.82,1,160.55,0,1,33836,9906,1094,12270,73,10493,6,US,LAX,Los Angeles International Airport,33.9425,-118.408
572,2019,12,DL,Delta Air Lines Inc.,"New York, NY: LaGuardia",2499,616,102.23,11.22,343.55,0,158.99,1,7,42413,7071,1556,19801,0,13985,23,US,LGA,LaGuardia Airport,40.775,-73.875
573,2019,12,DL,Delta Air Lines Inc.,"Orlando, FL: Orlando International",1671,276,102.3,17.69,84.76,2,69.24,1,4,17248,6141,3034,3363,67,4643,4,US,MCO,Orlando International Airport,28.4294,-81.309
574,2019,12,DL,Delta Air Lines Inc.,"Miami, FL: Miami International",782,146,53.74,4.76,47.37,0,40.13,0,0,8658,4290,303,2000,0,2065,3,US,MIA,Miami International Airport,25.7932,-80.2906
575,2019,12,DL,Delta Air Lines Inc.,"Minneapolis, MN: Minneapolis-St Paul International",5532,849,215.86,41.58,253.79,0,337.77,1,2,53322,16291,5508,9900,0,21623,5,US,MSP,Minneapolis-Saint Paul International Airport (Wold-Chamberlain Field),44.882,-93.2218
576,2019,12,DL,Delta Air Lines Inc.,"Chicago, IL: Chicago O'Hare International",1089,185,57.5,3.48,76.7,0,47.32,0,0,11357,3045,112,4456,0,3744,18,US,ORD,Chicago O'Hare International Airport,41.9786,-87.9047
577,2019,12,DL,Delta Air Lines Inc.,"Philadelphia, PA: Philadelphia International",513,107,37.95,1.24,50.92,0.93,15.96,0,0,5637,2269,35,2638,88,607,11,US,PHL,Philadelphia International Airport,39.8719,-75.2411
578,2019,12,DL,Delta Air Lines Inc.,"Phoenix, AZ: Phoenix Sky Harbor International",769,140,45.64,2.55,65.96,0,25.85,0,1,6574,3145,117,2091,0,1221,12,US,PHX,Phoenix Sky Harbor International Airport,33.4343,-112.012
579,2019,12,DL,Delta Air Lines Inc.,"San Diego, CA: San Diego International",774,161,46.7,6.28,80.06,0,27.96,0,2,7715,2504,739,2969,0,1503,15,US,SAN,San Diego International Airport,32.7336,-117.19
580,2019,12,DL,Delta Air Lines Inc.,"Seattle, WA: Seattle/Tacoma International",2513,381,105.4,9.32,131.47,0,134.81,0,5,23181,6984,443,5872,0,9882,16,US,SEA,Seattle-Tacoma International Airport,47.449,-122.309
581,2019,12,DL,Delta Air Lines Inc.,"San Francisco, CA: San Francisco International",1234,406,53.52,14.82,283.48,0,54.18,0,0,36694,4776,1207,26323,0,4388,17,US,SFO,San Francisco International Airport,37.619,-122.375
582,2019,12,DL,Delta Air Lines Inc.,"Salt Lake City, UT: Salt Lake City International",3977,612,195.77,21,190.63,0,204.6,0,10,41721,17449,1681,7932,0,14659,0,US,SLC,Salt Lake City International Airport,40.7884,-111.978
583,2019,12,EV,ExpressJet Airlines LLC,"Atlanta, GA: Hartsfield-Jackson Atlanta International",76,17,7.51,0.24,4.13,0,5.12,0,0,1880,1516,25,200,0,139,1,US,ATL,Hartsfield-Jackson Atlanta International Airport,33.6367,-84.4281
